""
epoch,train_loss,train_acc,test_loss,test_acc
45,0.010695749558269595,0.99952,1.4598987087225304,0.630299985408783
46,0.010488857872163256,0.9996,1.4585208296775818,0.6319000124931335
47,0.010458836168385086,0.99964,1.467213097291115,0.6308000087738037
48,0.010294347006875353,0.9997,1.4769520683166308,0.6284000277519226
49,0.010081732547722566,0.9997,1.482858991011595,0.6291999816894531
50,0.010143861898149436,0.99968,1.5053743215707631,0.6295999884605408
51,0.010093494306485623,0.99964,1.5177492331235836,0.6281999945640564
52,0.010332820111981188,0.99956,1.5385485536012895,0.6280999779701233
53,0.01000111885727025,0.99952,1.5507898315405235,0.626800000667572
54,0.009696610856992312,0.9996,1.5727352010898101,0.6269999742507935
55,0.009389476719288489,0.9997,1.5821272547428424,0.6291000247001648
56,0.009282919383631684,0.9997,1.6067543625831604,0.6274999976158142
57,0.009978693084886824,0.99962,1.6194450687139461,0.6263999938964844
58,0.009845750642797121,0.99958,1.661240314825987,0.6215000152587891
59,0.010102002834901213,0.9996,1.639328108384059,0.6273999810218811
60,0.5851623141565002,0.84294,2.1597118851466055,0.46650001406669617
61,0.6696430125297644,0.8097,1.98172361881305,0.5238000154495239
62,0.21748701156331943,0.94138,2.039576293566288,0.544700026512146
63,0.09064046852768232,0.97908,1.861974843037434,0.5680000185966492
64,0.05100617427617694,0.99004,1.760383862715501,0.5893999934196472
65,0.021465436827677948,0.99742,1.6394091645876567,0.6064000129699707
66,0.00992151664223713,0.9994,1.5436997169103377,0.625
67,0.007572642980644909,0.99944,1.4868191748093336,0.6352999806404114
68,0.006938355628592081,0.9995,1.4889696484956987,0.6371999979019165
69,0.007058492088571,0.99954,1.486965801471319,0.6394000053405762
70,0.00732893445648444,0.9996,1.511452439503792,0.6406999826431274
71,0.008070252811870514,0.9996,1.5214455800178723,0.6402000188827515
72,0.008076547580556228,0.99968,1.5501251098437188,0.6377000212669373
73,0.008832037349780783,0.9996,1.5661275065862215,0.6395000219345093
74,0.00885890707349739,0.99964,1.5724129126622126,0.6392999887466431
75,0.010248877339733717,0.99948,1.6766336055902333,0.6116999983787537
76,0.9044742678077176,0.75528,2.176862265819158,0.4708000123500824
77,0.7310383014189892,0.79164,1.9046945189818358,0.5390999913215637
78,0.26899829141986675,0.92468,2.1724551167243566,0.5131999850273132
79,0.14628061102942014,0.96148,1.9794209416096027,0.5582000017166138
80,0.07551033770999847,0.98232,1.8135510178712697,0.5812000036239624
81,0.01992399724654089,0.99766,1.5859158543440013,0.6193000078201294
82,0.006851199435858199,0.9996,1.5646279102716691,0.6234999895095825
83,0.005362073464605671,0.99968,1.5486492881408105,0.6251000165939331
84,0.0048558096771534436,0.9997,1.5399144780941498,0.6243000030517578
85,0.004679712136156666,0.99966,1.525912419343606,0.6269999742507935
86,0.004812702300767295,0.99962,1.515709169400044,0.6266999840736389
87,0.0048545633102408964,0.9997,1.512412694784311,0.6280999779701233
88,0.005003251901899393,0.99968,1.5057548880577087,0.6287999749183655
89,0.0050919284476922495,0.99966,1.5063168559318934,0.6305000185966492
90,0.005339634124762737,0.9997,1.5011455890459893,0.6309999823570251
91,0.005436417685511212,0.99972,1.508899945479173,0.6297000050544739
92,0.005559412948190211,0.99972,1.5029235191834278,0.6312000155448914
93,0.005777428032328876,0.9997,1.5052736202875774,0.630299985408783
94,0.006024524641748613,0.99968,1.5058297866430037,0.6324999928474426
95,0.0061586938917827915,0.99968,1.51328239379785,0.6312000155448914
96,0.006157904446650392,0.99978,1.52120056671974,0.6313999891281128
97,0.00643764622330379,0.9997,1.5233056942621868,0.631600022315979
98,0.006558297175126007,0.99968,1.5270133767372522,0.6316999793052673
99,0.006740168746536932,0.9997,1.5325779975988927,0.6342999935150146
100,0.006738321064637067,0.99974,1.5374114100749676,0.633400022983551
101,0.006776853744537593,0.99974,1.5477450627547045,0.6323000192642212
102,0.006896781123792514,0.99982,1.5521447383440459,0.6330000162124634
103,0.007044774075396932,0.9997,1.557178414784945,0.6337000131607056
104,0.006882474855639232,0.9998,1.5675724209883275,0.6328999996185303
105,0.007157029457485828,0.9997,1.5717305097824488,0.6341000199317932
106,0.007319010136266932,0.99966,1.5780609769698901,0.632099986076355
107,0.007212751783812657,0.99972,1.5844412675270667,0.6335999965667725
108,0.0072961265042137645,0.99978,1.5916455586751301,0.6347000002861023
109,0.007318694085981219,0.99974,1.6028074377622359,0.6351000070571899
110,0.007264156717186173,0.99978,1.606124155032329,0.6326000094413757
111,0.0073151389745852126,0.99974,1.6152697908572662,0.6340000033378601
112,0.007531609795748805,0.9997,1.6201162414673047,0.633400022983551
113,0.007427004773695118,0.99976,1.6234786495184288,0.6348999738693237
114,0.007495462429972413,0.99974,1.6380655658550751,0.6304000020027161
115,0.0074810550321275605,0.99974,1.642350429143661,0.6330999732017517
116,0.007388735291524193,0.99978,1.6433991193771362,0.633899986743927
117,0.007512449647467106,0.9997,1.6527221905879486,0.6317999958992004
118,0.007486367631608095,0.9997,1.659909616678189,0.6327000260353088
119,0.007261620094187749,0.99976,1.6644473733046117,0.6319000124931335
120,0.007482741247767057,0.99972,1.668929431682978,0.6327999830245972
121,0.007226361969533639,0.9998,1.6720618147116442,0.6327999830245972
122,0.007297408230937062,0.99978,1.6711479746378386,0.6334999799728394
123,0.007066001873224591,0.99978,1.6771884942666078,0.6330999732017517
124,0.007032217325356144,0.99976,1.6803959210713704,0.6334999799728394
125,0.007087269385990042,0.99978,1.6839476426442463,0.6317999958992004
126,0.00714980091732473,0.99976,1.683543316828899,0.6315000057220459
127,0.007069714210975246,0.99976,1.6924004783997169,0.6298999786376953
128,0.006981339767718545,0.9998,1.6891630032123663,0.6330999732017517
129,0.007085230504759611,0.99972,1.6932777838829236,0.6320000290870667
130,0.007080750465870668,0.9998,1.6992099101726825,0.6315000057220459
131,0.007065681551989072,0.99976,1.698455695922558,0.632099986076355
132,0.007141846749119652,0.99972,1.6960136065116296,0.6327000260353088
133,0.007084317727444263,0.99976,1.699341553908128,0.6319000124931335
134,0.007086174001391881,0.99978,1.703006006204165,0.6308000087738037
135,0.007114763331050292,0.99976,1.7075806198975978,0.6316999793052673
136,0.00717941727131032,0.9997,1.7073839566646478,0.6298999786376953
137,0.007208343603624366,0.99972,1.7094236811002095,0.6316999793052673
138,0.007139338278331054,0.99984,1.7067599311853066,0.6317999958992004
139,0.0071619045717689475,0.99976,1.710300551011012,0.6324999928474426
140,0.007271557236806704,0.99976,1.7172171366520417,0.630299985408783
141,0.007058992652365794,0.99978,1.7156660251128368,0.6306999921798706
142,0.007274315534875943,0.99974,1.7201861005563002,0.6295999884605408
143,0.007274341320571227,0.99972,1.717318825232677,0.6290000081062317
144,0.007244079655561691,0.9998,1.7239946447885954,0.6298999786376953
145,0.007308162760753662,0.99982,1.7258141392316573,0.6297000050544739
146,0.0072255313814355016,0.99972,1.7298267758809602,0.6312999725341797
147,0.007183208340444626,0.99978,1.7286708874580188,0.6312999725341797
148,0.0072101140084366005,0.99976,1.7330447695194147,0.6315000057220459
149,0.007266650588896412,0.9998,1.7294105551181695,0.6287999749183655
150,0.0072543884233499945,0.99986,1.7303536610725598,0.6312000155448914
151,0.00723432726584948,0.99978,1.736748299537561,0.6301000118255615
152,0.007133683895405668,0.99984,1.7372812766295214,0.6287999749183655
153,0.00725311319081065,0.99974,1.737317829560011,0.6323999762535095
154,0.007298691932541819,0.99976,1.739988625049591,0.6288999915122986
155,0.007292792645211404,0.9998,1.739182635759696,0.6312999725341797
156,0.00720304058243831,0.99982,1.7421237260867388,0.6308000087738037
157,0.007228608905839233,0.99974,1.7455671429634094,0.6287000179290771
158,0.007248437309112304,0.99974,1.748121915719448,0.6297000050544739
159,0.00727109415934254,0.99982,1.7442182485873883,0.6298999786376953
160,0.0072603449249305785,0.9998,1.7509026817786388,0.6312000155448914
161,0.007266330741680203,0.99982,1.7505826247044098,0.6297000050544739
162,0.007186982981287516,0.99982,1.7499045775486872,0.6305000185966492
163,0.007111758144142536,0.99982,1.7536376057527003,0.6295999884605408
164,0.0071439533685453424,0.99978,1.7522824788704896,0.6305999755859375
165,0.007056753073508541,0.99982,1.7550649245580037,0.6312999725341797
166,0.00715805533198783,0.9998,1.7500583987969618,0.6315000057220459
167,0.00713936714336085,0.9998,1.7559439891423934,0.628600001335144
168,0.007144846479432323,0.9998,1.7534881845498695,0.6284999847412109
169,0.0071413692003354816,0.99984,1.753773183394701,0.6299999952316284
170,0.007172764169100003,0.99974,1.7595372979457562,0.6305000185966492
171,0.007108654785089386,0.9998,1.7583491252018855,0.6284000277519226
172,0.006966110068158462,0.99988,1.759150463801164,0.6292999982833862
173,0.007114645147409577,0.99974,1.758726185713059,0.6291999816894531
174,0.007105778801278808,0.9998,1.759954810142517,0.6309999823570251
175,0.006951006965186351,0.99986,1.7636795884523637,0.6298999786376953
176,0.007134822254570631,0.99982,1.760019702789111,0.6313999891281128
177,0.007070893957876624,0.99976,1.7635869475511403,0.6295999884605408
178,0.007096345688049227,0.99986,1.7641266523263393,0.6295999884605408
179,0.00708210859567118,0.99974,1.764372243331029,0.6302000284194946
180,0.007200798680050633,0.99974,1.761145457243308,0.629800021648407
181,0.007213885110253707,0.99972,1.7611428636770983,0.6284999847412109
182,0.006986322031857875,0.99982,1.7628798255553613,0.6288999915122986
183,0.007052570838146867,0.9998,1.7626423713488457,0.6292999982833862
184,0.007157119130715728,0.99976,1.768087211327675,0.6297000050544739
185,0.0070387590664606065,0.9998,1.7670171826313703,0.6287000179290771
186,0.007124849831542143,0.99974,1.7663097427441523,0.6279000043869019
187,0.007034103070887235,0.9998,1.7631958325703938,0.6290000081062317
188,0.007113677837575476,0.9998,1.7671901400272663,0.6290000081062317
189,0.00714641833343567,0.99972,1.767154302352514,0.6291999816894531
190,0.007169318495270534,0.9998,1.7676779077603266,0.6295999884605408
191,0.007113530707712739,0.9998,1.765662309450981,0.628600001335144
192,0.007192822666361164,0.99976,1.7710599792309296,0.631600022315979
193,0.00718072386076435,0.9998,1.766656180222829,0.6292999982833862
194,0.007015850486902472,0.99974,1.7737811299470754,0.6294999718666077
195,0.007018421909127098,0.99982,1.770803682315044,0.6295999884605408
196,0.007199405432225038,0.99976,1.7715843686690698,0.628600001335144
197,0.0071472474517157445,0.99974,1.7725634253942049,0.6302000284194946
198,0.0071465527841773555,0.99984,1.7744709421426823,0.6276999711990356
199,0.007187919205245682,0.99976,1.773638318746518,0.6280999779701233
200,0.007166191717036642,0.99976,1.7746475476485033,0.628000020980835
