""
epoch,train_loss,train_acc,test_loss,test_acc
1,4.092250450452169,0.08247724920511246,3.5868036380180945,0.1444000005722046
2,3.5565521136308327,0.16848042607307434,3.1998877892127404,0.2222999930381775
3,3.1334573201644114,0.25474783778190613,2.808121531437605,0.3061999976634979
4,2.8132356331898616,0.323482483625412,2.278724483954601,0.40529999136924744
5,2.5572314992929117,0.3832055926322937,2.2285002974363475,0.41940000653266907
6,2.3956901871241056,0.4224203824996948,1.923632534650656,0.48919999599456787
7,2.2443939600235376,0.4605858623981476,2.0081478968644753,0.4779999852180481
8,2.1712392192620498,0.4806712865829468,1.8019090524086585,0.519599974155426
9,2.1113497205269645,0.4973584711551666,1.8062560390203426,0.5180000066757202
10,2.171446858919584,0.4933570623397827,1.7010829494549677,0.5454999804496765
11,1.9896464549578152,0.5252570509910583,1.8169438518010652,0.5202000141143799
12,1.97897099287082,0.5318902134895325,1.8824492127467425,0.508400022983551
13,1.9560753863591414,0.5386190414428711,1.6352453552759612,0.5580999851226807
14,1.9160520911216736,0.5486364960670471,1.9016434458585887,0.5131999850273132
15,1.9392423609892526,0.5476210713386536,1.5835887774443016,0.5752999782562256
16,1.9508623633629236,0.5466558933258057,1.6296752049372747,0.5674999952316284
17,1.9230845526242868,0.5495247840881348,1.904618746195084,0.5277000069618225
18,1.8665039031933515,0.5633989572525024,1.8442168740125804,0.5151000022888184
19,1.935944648889395,0.5541653633117676,1.5456233605360374,0.5819000005722046
20,1.8427242133861934,0.5720531940460205,1.5605004170002081,0.5882999897003174
21,1.8806886220589663,0.5678585767745972,1.5892852453085093,0.5814999938011169
22,1.84607987174621,0.5752951502799988,2.0036184772467003,0.5038999915122986
23,1.8122111462629757,0.5777173042297363,1.7501545899953597,0.5457000136375427
24,1.8315692140505864,0.5783554315567017,1.5859762399624555,0.5713000297546387
25,1.7685017825701297,0.5898862481117249,1.6549452803073785,0.566100001335144
26,1.7914876754467304,0.5839230418205261,1.4112595503146832,0.6114000082015991
27,1.8044527668219346,0.5823788046836853,1.543549398581187,0.5839999914169312
28,1.7699665657984904,0.5917776823043823,1.6398358635413341,0.567300021648407
29,1.7915110332843585,0.5865223407745361,1.5209408448292658,0.5971999764442444
30,1.8039984663327535,0.5850199460983276,1.5981137263469207,0.5764999985694885
31,1.7888030006335331,0.5813189744949341,1.630959078287467,0.5824000239372253
32,1.7174304251487438,0.5931902527809143,1.812015990416209,0.5382000207901001
33,1.7348934705440815,0.5895805358886719,1.5183122601264563,0.5918999910354614
34,1.693299397138449,0.6020797491073608,1.5668780421599364,0.5817999839782715
35,1.7160443759881534,0.5935816764831543,1.6148573526969323,0.5781999826431274
36,1.6664637133097038,0.6040976047515869,1.5633763334689996,0.5853000283241272
37,1.6558227156981444,0.6052548289299011,1.6575515744013665,0.5637000203132629
38,1.7294581000621503,0.5950002074241638,1.4713549996033692,0.612500011920929
39,1.708895368148119,0.5990574359893799,1.5873445807359157,0.5860999822616577
40,1.6892146836488675,0.6063263416290283,1.3972832621672215,0.6180999875068665
41,1.355473589285826,0.6982962489128113,1.0739899690334613,0.713100016117096
42,1.237761205664048,0.7336888909339905,1.0418585630563588,0.713699996471405
43,1.198522874025198,0.7441396117210388,1.0691857911073244,0.7267000079154968
44,1.2142642554564353,0.7446607947349548,1.114500194023817,0.696399986743927
45,1.2256745193249141,0.7450125813484192,1.1071792917373853,0.7110000252723694
46,1.1647054011240983,0.7517700791358948,1.1487246316212874,0.6953999996185303
47,1.1784105020455824,0.7509515881538391,1.125157545774411,0.7020999789237976
48,1.2408802662904446,0.7397310137748718,1.1754179153686914,0.6926000118255615
49,1.16079221146229,0.7520772814750671,1.1467845699726007,0.7016000151634216
50,1.1931857153391228,0.7447694540023804,1.1956328382858863,0.6924999952316284
51,1.1898870806663464,0.7472661733627319,1.1836147270141504,0.6919000148773193
52,1.2234819571941327,0.742619514465332,1.2033331233721514,0.6837000250816345
53,1.0298646873388535,0.7774474024772644,1.2061692422781236,0.6815000176429749
54,1.1687656682271224,0.7522292137145996,1.1766980565511262,0.6883999705314636
55,1.1746650898685822,0.7530475854873657,1.2188755533634088,0.690500020980835
56,1.1406304178329614,0.7561879754066467,1.2915927523221724,0.6633999943733215
57,1.1109225757611103,0.7636104822158813,1.225291880277487,0.6765000224113464
58,1.1545386904707322,0.7623213529586792,1.1853904915161622,0.6877999901771545
59,1.1008602720040541,0.7704185843467712,1.2561644170528803,0.6726999878883362
60,1.1523552535436092,0.7593505382537842,1.266807958865777,0.6759999990463257
61,1.153518352065331,0.7612067461013794,1.2885370667164142,0.6704999804496765
62,1.1450838829844425,0.7606051564216614,1.1855561358806415,0.6901000142097473
63,1.2265673753542778,0.7486952543258667,1.2293350986945324,0.6811000108718872
64,1.1345648559622274,0.7665415406227112,1.229853317523614,0.6854000091552734
65,1.1833968951534002,0.7522897720336914,1.2462059458096821,0.6847000122070312
66,1.0256093008778033,0.7867529392242432,1.3183177037116809,0.6628999710083008
67,1.1480525988416794,0.7673137784004211,1.2336538479878352,0.6859999895095825
68,1.0345883920024603,0.78633052110672,1.198432703048755,0.6898000240325928
69,1.1746246514794154,0.759113073348999,1.1849950162264018,0.6949999928474426
70,1.1490583424002696,0.7669287323951721,1.1940160638246782,0.6883999705314636
71,1.0115072160577163,0.7903071641921997,1.2022728790075352,0.6847000122070312
72,1.0730724944518162,0.77576744556427,1.2465079701863802,0.6775000095367432
73,1.052165539142413,0.7800500988960266,1.2234353950390449,0.6858999729156494
