""
epoch,train_loss,train_acc,test_loss,test_acc
57,0.7775333300614968,0.76634,1.2474209391153777,0.679099977016449
58,0.7801372282015971,0.7685,1.2739114195872576,0.670799970626831
59,0.7646062921255062,0.7735,1.346430697502234,0.6568999886512756
60,0.7653950393199921,0.77206,1.3932086901787,0.6517000198364258
61,0.7611439976172569,0.77192,1.3142570425302555,0.6607999801635742
62,0.7542718130044448,0.77596,1.1882987465613928,0.6931999921798706
63,0.7452784863037941,0.7754,1.2148009187135942,0.6811000108718872
64,0.7476235910103871,0.77774,1.2438970529116118,0.6791999936103821
65,0.733608119839277,0.78084,1.2061804143282084,0.6861000061035156
66,0.7231784359766886,0.7814,1.272883454958598,0.6740999817848206
67,0.7252190382816852,0.78334,1.3101540353053656,0.6653000116348267
68,0.7127620930090929,0.78736,1.2483763855237227,0.6769999861717224
69,0.7167699581537491,0.78308,1.3239103624453912,0.6704999804496765
70,0.7060871952619308,0.78558,1.2486572212133653,0.6812000274658203
71,0.7116819973939504,0.78816,1.2148442306579688,0.6898999810218811
72,0.7025197588480436,0.79024,1.2763764835320985,0.6729999780654907
73,0.7018740417865607,0.7904,1.2393171886603038,0.684499979019165
74,0.6965964274528699,0.79132,1.332769831785789,0.6711999773979187
75,0.6936725061673384,0.79238,1.2044878296363049,0.6912999749183655
76,0.6878093231182832,0.7916,1.3368495381795442,0.6696000099182129
77,0.6870548252111827,0.79436,1.1675619444785974,0.703000009059906
78,0.6783732479199385,0.7963,1.2776207343125954,0.6728000044822693
79,0.6747478812168806,0.79618,1.281242806177873,0.6772000193595886
80,0.6795975785989028,0.79672,1.2346606101745214,0.6877999901771545
81,0.4109707113641959,0.88,0.9273684376325363,0.7591000199317932
82,0.3220456581467237,0.9079,0.920406182607015,0.758899986743927
83,0.28646370894633805,0.91818,0.9484100601611993,0.7562999725341797
84,0.2683440319620646,0.92368,0.9460236873382177,0.7585999965667725
85,0.25071085647512703,0.92954,0.9590705350423471,0.758899986743927
86,0.24059398831465306,0.9324,0.9431768732193189,0.7610999941825867
87,0.23019651172634883,0.936,0.9736355451437143,0.7570000290870667
88,0.226635183317539,0.93642,0.9809801670221182,0.7580999732017517
89,0.2221633595151779,0.93678,0.9830408700001545,0.7555000185966492
90,0.2171796474701319,0.93842,1.0096636857741919,0.7541000247001648
91,0.21322553981191072,0.94134,1.001415193080902,0.7541000247001648
92,0.21095326497004582,0.94132,0.9998829785065774,0.7541000247001648
93,0.20495080009866984,0.94256,1.0042228652880743,0.7498999834060669
94,0.20734456534951162,0.94194,1.0323281372204804,0.7483999729156494
95,0.21588077378960757,0.93874,1.0404501924147973,0.748199999332428
96,0.21125639694241377,0.93982,1.0504525899887085,0.7472000122070312
97,0.21336135491728783,0.939,1.0497638476200593,0.746999979019165
98,0.21287174333746617,0.93882,1.0546163725547302,0.7445999979972839
99,0.2156651977545176,0.93776,1.0498180458178887,0.7419000267982483
100,0.20955755945581656,0.94132,1.0578098847315862,0.7404000163078308
101,0.21752169592640339,0.93814,1.0680915751518347,0.7436000108718872
102,0.2212286048210584,0.93746,1.1190242782617226,0.732200026512146
103,0.21926871402523457,0.93752,1.0781842500735552,0.7391999959945679
104,0.22627421393990516,0.93558,1.1089858611424763,0.7376000285148621
105,0.23116607948755608,0.93446,1.0847040040370746,0.741100013256073
106,0.22237417583282176,0.937,1.1044696538876264,0.7335000038146973
107,0.23918304107128047,0.93202,1.0973688402237036,0.7386000156402588
108,0.23030404077890593,0.93472,1.101949107952607,0.7293999791145325
109,0.2328845080274802,0.93286,1.0865733890961378,0.7346000075340271
110,0.23697700766034616,0.93002,1.1016650062340956,0.7379999756813049
111,0.2414814304273862,0.93038,1.1382059577183845,0.733299970626831
112,0.23823029102805332,0.93172,1.1078638182236598,0.7353000044822693
113,0.23932437845147572,0.93024,1.1265221933523815,0.7275000214576721
114,0.24623577229869673,0.92834,1.157457817823459,0.7268999814987183
115,0.23859147200217615,0.93072,1.1353638676496653,0.7296000123023987
116,0.24782195736964543,0.92866,1.1415548057128222,0.7321000099182129
117,0.2451757471339825,0.93046,1.142286798128715,0.7297000288963318
118,0.2452166953147986,0.9309,1.1730336187741695,0.7263000011444092
119,0.24595362912767973,0.9284,1.1720610474928832,0.7206000089645386
120,0.24640993827428573,0.92782,1.176940496151264,0.7189000248908997
121,0.15182800715168318,0.95842,0.9868052578889407,0.7601000070571899
122,0.11485133573221855,0.97082,0.963484491293247,0.7613000273704529
123,0.10673852597291653,0.97282,0.9621503941523724,0.7631000280380249
124,0.09529814849106165,0.97648,0.9480218642797226,0.7685999870300293
125,0.09396605042692943,0.97722,0.9478018856965579,0.7692999839782715
126,0.08608254307451156,0.97926,0.9630288252463708,0.7631000280380249
127,0.08401658556973322,0.98008,0.954796803303254,0.7652999758720398
128,0.08239549668744589,0.98008,0.9569050692594968,0.762499988079071
129,0.07924290851522715,0.9813,0.9608599031582857,0.7670000195503235
130,0.0754579305027922,0.98252,0.9568180159116403,0.7652999758720398
131,0.07443633573368574,0.98288,0.9576975007851919,0.760699987411499
132,0.07703217168171436,0.98182,0.9662346220933474,0.7630000114440918
133,0.07005378138751556,0.98494,0.9545079622513208,0.767799973487854
134,0.07223558803685964,0.98302,0.9536073391254132,0.7663000226020813
135,0.06983286258406364,0.98376,0.9580753300434504,0.7639999985694885
136,0.06613954061116928,0.98492,0.9524069420802288,0.7674999833106995
137,0.06711164760188415,0.98526,0.9545665612587562,0.7666000127792358
138,0.06645488154907257,0.98514,0.9536595459167774,0.767799973487854
139,0.06593449622010573,0.98496,0.9612413843472799,0.7671999931335449
140,0.06547198320906132,0.98516,0.9512222416889973,0.767799973487854
141,0.0638768082150282,0.9857,0.9549570847780277,0.7662000060081482
142,0.06397927457418962,0.98534,0.9517994316724631,0.7695000171661377
143,0.06432419832413777,0.9859,0.9549446312280802,0.7670999765396118
144,0.06306071442862352,0.9861,0.9439119551426325,0.7670000195503235
145,0.06304307359819993,0.9863,0.9588964107709054,0.7644000053405762
146,0.05975577300653244,0.98696,0.9548759315258417,0.7653999924659729
147,0.0628247080084223,0.986,0.9513546228408813,0.7688000202178955
148,0.05754537184555561,0.98778,0.9429003779704754,0.7660999894142151
149,0.05933488949846763,0.98742,0.9609861442675958,0.7638000249862671
150,0.05951887050118202,0.98756,0.9512931421781198,0.7667999863624573
151,0.06099834226740476,0.98672,0.9506127100724441,0.765999972820282
152,0.05731447922209135,0.98816,0.947768577398398,0.7675999999046326
153,0.05767041108547113,0.9877,0.9474873710901309,0.7649000287055969
154,0.06013919800902024,0.98706,0.9542612402867048,0.765500009059906
155,0.060077790832385805,0.98738,0.9595117332079471,0.7626000046730042
156,0.0622211082575795,0.98662,0.950802967334405,0.7652000188827515
157,0.06043966245383788,0.98696,0.9544651347857255,0.7671999931335449
158,0.05881466793899353,0.98734,0.9458336493907831,0.7635999917984009
159,0.05860771882610443,0.98758,0.9389382585501059,0.7667999863624573
160,0.05787738446528331,0.98748,0.9578597782514034,0.7652000188827515
161,0.051894175144246754,0.9892,0.9207004224642729,0.7702000141143799
162,0.04373205813507621,0.99148,0.9174555517159976,0.7696999907493591
163,0.04238813869082011,0.99188,0.9158845192346817,0.7718999981880188
164,0.04026937555426206,0.99286,0.9093479055624741,0.772599995136261
165,0.04054101641791371,0.9919,0.9131848697478955,0.7750999927520752
166,0.03972931801436994,0.99258,0.9154293269683154,0.7710999846458435
167,0.0396144318442123,0.99292,0.914770734615815,0.7710000276565552
168,0.040534856905921915,0.99226,0.910559315712024,0.7735999822616577
169,0.03868255752305954,0.99268,0.9105940063794454,0.7720000147819519
170,0.0389443955073754,0.99266,0.9096080699028113,0.7739999890327454
171,0.037517286844265,0.99326,0.9099289897160653,0.7753999829292297
172,0.03651826979640203,0.99308,0.9119481192185328,0.7724999785423279
173,0.03600660576843298,0.99312,0.9125212782468551,0.7738999724388123
174,0.03778624727796668,0.99294,0.9123476285200852,0.7748000025749207
175,0.03669844479897083,0.9931,0.9155466533624209,0.7732999920845032
176,0.035801614677676785,0.99338,0.9121541434373611,0.7723000049591064
177,0.03664199412824252,0.99332,0.9128419657548269,0.7738999724388123
178,0.03717972207336854,0.9925,0.9141824016204247,0.7739999890327454
179,0.0347064009318367,0.99402,0.9120975136756897,0.7728999853134155
180,0.035017203907362925,0.99376,0.9100042291176624,0.7720000147819519
181,0.0349726831062864,0.9935,0.9062045292976575,0.7716000080108643
182,0.03432558806469807,0.99406,0.9084451641791906,0.7720999717712402
183,0.03358286111734998,0.99416,0.9073373866386902,0.7712000012397766
184,0.03427493418686283,0.99396,0.9084947491303469,0.7720999717712402
185,0.03525256510967245,0.99384,0.9111535816620557,0.7718999981880188
186,0.032953474606172393,0.99456,0.9060867879635248,0.7742999792098999
187,0.03464862758245988,0.99394,0.908162826146835,0.7734000086784363
188,0.034526924206278266,0.99384,0.9044579298068316,0.7749999761581421
189,0.034309059911622454,0.99372,0.9028519002290872,0.7745000123977661
190,0.035440853874509536,0.99362,0.9141794909269382,0.7710999846458435
191,0.03440406068156545,0.99398,0.9121234501019503,0.7695000171661377
192,0.03384482884922853,0.99406,0.9132570754259061,0.7717000246047974
193,0.032755327923223373,0.99452,0.9066314383959159,0.7749999761581421
194,0.03355414639824094,0.99424,0.9050026558912717,0.7734000086784363
195,0.033543404755301966,0.99434,0.9087170385397397,0.7731000185012817
196,0.03169953597661777,0.9948,0.9055250638570541,0.7742000222206116
197,0.03371549704804634,0.99446,0.905713004943652,0.7749000191688538
198,0.033325821083659925,0.99432,0.9088534009762299,0.7745000123977661
199,0.0329810901497228,0.9942,0.9105014449510819,0.7757999897003174
200,0.03139035983775289,0.99538,0.9060113689838312,0.7770000100135803
